area,quartos,banheiros,vagas,valor_total
200,4,2,2,7098
190,4,3,2,11800
320,4,5,4,7315
420,4,5,0,8038
300,4,2,0,7098
430,4,5,3,6099
290,4,4,2,11680
225,4,3,0,9916
157,4,3,2,7200
250,4,5,0,12940
216,4,5,5,8200
250,4,4,2,6700
300,4,3,3,9469
300,4,4,4,9236
280,4,4,1,11390
316,4,6,4,14830
260,4,5,2,11120
237,4,4,0,12300
189,4,2,2,10630
195,4,6,3,10250
400,4,4,6,13750
208,4,4,3,12630
380,4,5,4,14770
300,4,4,4,6645
320,4,4,2,12860
220,4,2,2,11310
190,4,4,4,11430
340,4,5,4,12370
171,4,5,4,10720
216,4,3,0,10960
367,4,5,6,14600
462,4,6,0,9906
204,4,5,3,10420
310,4,3,3,11600
216,4,4,3,12730
380,4,4,3,12580
300,4,3,1,11170
290,4,4,0,8003
140,4,4,2,7010
190,4,4,4,11550
284,4,4,1,11760
110,4,4,1,7070
249,4,4,3,6903
600,4,4,4,7903
200,4,3,2,10760
160,4,2,0,7046
400,4,6,5,15250
1600,4,5,12,12010
194,4,6,4,9233
300,4,3,3,6913
420,4,3,8,6424
170,4,4,3,10940
280,4,4,8,7834
362,4,5,2,7940
413,4,4,0,11010
310,4,4,3,7781
200,4,3,3,10060
257,4,3,2,8306
556,4,5,7,9165
306,4,3,3,10260
300,4,7,3,7227
172,4,3,2,9636
400,4,3,3,8006
320,4,5,4,7806
350,4,2,8,7556
350,4,4,4,6299
300,4,2,2,10360
250,4,5,4,13750
430,4,5,3,10580
312,4,5,4,10060
502,4,3,4,7043
250,4,4,6,9241
240,4,4,2,8847
300,4,4,4,7035
360,4,3,4,6788
220,4,4,0,11170
600,4,4,4,19380
210,4,5,2,12410
100,4,5,2,11510
213,4,6,4,12780
180,4,1,1,11430
389,4,5,6,14440
367,4,5,3,12980
300,4,2,3,7999
340,4,4,4,13110
250,4,4,4,12630
250,4,3,4,7743
390,4,4,5,21130
400,4,2,8,7426
470,4,6,3,8443
470,4,6,2,11310
820,4,4,5,11080
420,4,5,4,8518
500,4,5,6,8546
500,4,6,3,16410
355,4,4,3,8070
350,4,3,4,8011
400,4,5,4,14370
155,4,3,1,10510
350,4,6,6,8696
172,4,4,3,11450
550,4,5,0,11610
300,4,5,5,16160
650,4,4,8,7813
350,4,5,2,7613
380,4,4,3,7613
150,4,3,3,7722
46335,4,8,5,10220
154,4,4,3,10440
224,4,4,4,12100
210,4,5,4,11540
278,4,5,2,14430
254,4,4,4,14280
420,4,4,2,7315
200,4,4,3,11520
180,4,3,2,11460
220,4,3,3,14530
225,4,5,4,12310
300,4,4,4,13580
227,4,4,3,14530
298,4,4,3,13660
400,4,3,3,7728
193,4,4,4,11730
400,4,4,4,14940
273,4,4,2,11840
360,4,6,4,8980
170,4,2,2,12370
336,4,4,6,8743
248,4,5,4,11970
150,4,2,2,12850
170,4,3,2,12080
400,4,5,3,12650
350,4,4,2,11930
210,4,4,3,11980
300,4,2,2,12150
177,4,5,4,11780
212,4,4,3,12660
177,4,5,4,11780
365,4,4,3,12880
370,4,4,3,9019
224,4,4,3,13290
200,4,3,2,12020
305,4,3,3,12280
280,4,4,3,12470
190,4,3,2,12300
157,4,3,3,10950
311,4,3,3,11960
330,4,6,6,9129
350,4,4,0,9110
165,4,5,2,12440
300,4,5,3,11730
462,4,6,4,9202
350,4,5,4,9218
380,4,2,0,8121
430,4,7,6,8411
309,4,7,8,9371
160,4,3,2,12740
200,4,5,2,9205
210,4,2,2,8805
200,4,7,4,8696
360,4,4,3,8871
120,4,4,2,12240
415,4,4,6,14400
650,4,7,5,8455
373,4,4,4,7371
250,4,5,2,8459
176,4,5,0,11760
295,4,4,4,14740
320,4,2,2,8763
200,4,4,2,8971
300,4,4,0,12920
340,4,6,4,17390
275,4,5,4,15360
402,4,4,4,8106
690,4,5,2,15720
300,4,3,4,8565
230,4,5,4,12930
250,4,5,4,12970
270,4,4,2,7325
220,4,5,2,7350
400,4,4,6,7334
190,4,3,2,8851
205,4,4,0,13600
300,4,7,4,14330
240,4,5,5,15000
450,4,5,6,19230
161,4,3,2,12040
330,4,5,4,14120
212,4,5,4,14960
450,4,4,3,15220
205,4,3,3,15090
427,4,6,4,14920
400,4,4,3,13130
460,4,3,6,16190
353,4,5,5,13130
452,4,6,4,15640
391,4,5,2,15030
282,4,4,3,14560
180,4,4,4,13530
380,4,4,5,18710
230,4,3,2,14240
139,4,5,2,12210
400,4,6,4,16460
236,4,5,4,15460
171,4,4,4,12520
300,4,4,4,14290
250,4,5,4,13130
450,4,6,4,10880
278,4,3,3,15430
280,4,4,2,13720
319,4,6,5,18080
430,4,3,4,10060
130,4,3,0,10920
650,4,6,6,10230
300,4,4,2,8895
400,4,4,4,9878
800,4,7,8,18840
300,4,2,4,14000
298,4,6,5,9328
360,4,9,8,9998
318,4,6,4,13740
154,4,5,2,14640
430,4,4,2,14750
238,4,3,4,15130
640,4,4,4,17310
440,4,4,4,18160
352,4,4,4,9209
400,4,4,3,10490
800,4,4,3,8966
302,4,4,3,11960
506,4,5,0,8584
273,4,4,2,13760
204,4,4,4,13600
300,4,4,4,13450
347,4,7,6,10030
243,4,4,4,14180
250,4,3,4,14110
245,4,3,2,12900
350,4,3,3,12840
550,4,5,6,21680
375,4,5,3,9986
400,4,4,3,9678
450,4,5,6,10290
450,4,4,6,11050
642,4,7,4,9437
307,4,6,4,11080
236,4,5,7,15020
570,4,5,4,16820
482,4,4,4,10570
266,4,5,4,15110
500,4,4,5,10310
214,4,6,4,13920
305,4,3,4,16700
500,4,7,8,10560
220,4,3,4,15340
470,4,4,4,16020
160,4,4,3,13640
233,4,5,4,14470
380,4,5,4,9497
300,4,4,5,15520
360,4,4,2,14530
420,4,4,4,19790
230,4,4,0,14540
320,4,5,0,15740
578,4,5,8,10430
479,4,5,4,10170
287,4,4,4,21930
553,4,6,3,15270
350,4,6,6,11110
327,4,4,2,9507
360,4,5,5,10330
193,4,2,2,9301
210,4,4,4,15980
292,4,3,3,15030
280,4,6,5,14860
185,4,3,3,16570
330,4,3,0,10700
380,4,2,6,10470
284,4,6,2,15440
420,4,4,5,9148
100,4,4,1,10160
700,4,4,4,32040
378,4,4,8,11490
820,4,6,6,15150
300,4,4,3,10920
396,4,4,4,10900
375,4,5,0,12180
462,4,4,0,12850
360,4,5,4,11070
281,4,4,8,11000
480,4,6,3,10650
790,4,4,2,15150
400,4,4,4,11060
350,4,6,4,11050
250,4,3,2,10150
392,4,4,4,11400
350,4,4,2,10650
287,4,5,3,11110
330,4,4,5,10900
400,4,4,3,12860
300,4,6,4,17440
220,4,5,3,14950
206,4,4,3,14960
250,4,4,4,16570
420,4,4,4,20150
242,4,5,4,16350
340,4,5,5,20750
240,4,3,3,15700
240,4,5,4,16850
420,4,6,4,21020
250,4,5,4,18020
202,4,3,4,18360
270,4,5,4,17420
250,4,5,0,15760
380,4,6,6,19650
280,4,5,4,16670
250,4,5,2,14160
189,4,4,4,15300
226,4,5,6,15930
340,4,5,3,16960
180,4,5,3,13560
500,4,4,4,15350
300,4,3,2,15410
120,4,2,1,14410
750,4,5,5,11220
380,4,5,4,11470
230,4,5,4,16820
301,4,5,4,18520
260,4,5,5,17330
196,4,4,5,18930
330,4,5,2,18390
130,4,4,3,12890
260,4,4,6,27760
350,4,4,4,9520
340,4,5,4,15290
400,4,3,5,11220
320,4,6,4,12940
260,4,3,2,10470
278,4,4,4,14720
386,4,6,3,18780
373,4,4,3,18830
360,4,5,4,21110
240,4,4,2,17290
270,4,4,4,19350
286,4,4,5,12090
270,4,4,4,11760
270,4,4,4,11760
221,4,4,4,17010
300,4,3,2,10860
573,4,3,6,10900
396,4,5,6,10410
454,4,3,4,14680
320,4,5,5,12450
270,4,3,3,11460
485,4,7,7,12100
296,4,5,5,19470
335,4,4,4,10840
300,4,5,3,17520
240,4,4,4,17540
300,4,4,2,18350
685,4,3,5,20250
420,4,4,2,17880
175,4,3,3,15770
272,4,4,4,21020
168,4,3,3,16100
700,4,7,8,54430
450,4,4,4,12580
400,4,5,4,16610
274,4,5,6,11930
300,4,4,3,16920
180,4,3,1,17170
270,4,5,6,11570
193,4,3,3,17160
350,4,5,4,16510
524,4,5,3,12380
247,4,5,4,16920
450,4,4,4,16100
450,4,3,4,15640
500,4,5,3,17560
230,4,4,4,17060
550,4,7,3,13320
325,4,5,7,12500
450,4,4,3,12550
260,4,5,0,15230
274,4,5,5,15800
400,4,4,2,13640
450,4,6,4,12820
212,4,3,2,17500
365,4,5,6,20390
311,4,5,6,22720
423,4,5,7,22610
270,4,4,0,18400
420,4,6,4,19800
310,4,4,4,20630
370,4,5,6,20380
550,4,6,4,19300
269,4,4,5,18990
450,4,3,6,13160
308,4,5,6,15850
450,4,4,5,17010
600,4,5,6,21680
440,4,4,4,14680
450,4,5,6,13520
450,4,5,7,12520
463,4,7,6,13450
309,4,5,3,12920
405,4,3,2,19860
720,4,5,4,15380
800,4,5,8,14520
500,4,3,5,12270
400,4,7,4,12850
256,4,3,2,11300
450,4,5,5,14060
600,4,6,3,13200
570,4,6,5,13000
850,4,4,8,18020
250,4,6,4,18560
264,4,4,4,19630
630,4,6,4,15150
305,4,5,5,21500
280,4,3,6,13390
700,4,6,6,14860
235,4,4,4,19840
384,4,6,4,19040
480,4,6,5,24910
296,4,5,3,15190
350,4,5,5,19990
322,4,5,5,19770
620,4,6,4,27840
250,4,2,3,18290
270,4,4,4,18090
540,4,7,5,23680
1000,4,7,4,26090
250,4,5,4,20230
226,4,5,4,21790
300,4,2,0,22030
260,4,4,3,20110
560,4,4,7,28790
395,4,4,3,18160
408,4,6,3,19660
227,4,4,3,17940
238,4,4,3,18300
366,4,5,5,21030
800,4,5,4,24530
300,4,6,6,24890
469,4,5,4,23160
450,4,6,4,21690
350,4,3,3,19650
236,4,5,4,19280
240,4,3,3,21980
320,4,4,6,23620
500,4,4,3,20560
380,4,5,5,21190
320,4,6,4,20770
311,4,4,4,17290
325,4,5,4,22350
250,4,4,4,19040
420,4,6,4,20940
400,4,5,3,15190
260,4,5,5,15190
355,4,5,5,23870
620,4,5,5,28310
369,4,4,5,22180
480,4,4,4,23780
192,4,5,4,18080
339,4,5,4,19430
500,4,4,8,25390
350,4,5,4,20190
285,4,4,4,19260
720,4,6,5,15560
500,4,5,4,15030
380,4,3,2,19760
312,4,4,3,20280
300,4,4,3,13680
260,4,1,2,20160
311,4,3,1,17690
450,4,2,3,14200
340,4,3,8,14360
650,4,6,4,15000
530,4,5,6,13200
350,4,4,4,14610
820,4,4,6,18200
750,4,5,6,14700
250,4,2,8,13740
362,4,5,0,21310
548,4,7,6,23590
220,4,3,0,19340
312,4,5,4,20100
260,4,5,4,17760
230,4,3,4,19800
402,4,7,4,17480
420,4,6,5,17370
373,4,5,5,17990
240,4,4,6,17990
480,4,3,3,14540
300,4,5,4,15380
450,4,3,8,14390
480,4,7,8,16400
1100,4,6,10,19210
540,4,3,5,19650
573,4,5,7,16190
260,4,4,4,16050
365,4,6,6,14160
450,4,4,2,15460
200,4,3,2,13450
296,4,3,2,14150
565,4,5,6,19520
900,4,6,8,19640
500,4,5,8,17080
750,4,4,6,17310
900,4,9,8,20930
500,4,7,3,17730
450,4,5,2,16630
629,4,4,4,17290
420,4,3,4,16480
300,4,3,2,16270
700,4,7,8,17480
750,4,5,8,19560
300,4,5,6,17030
400,4,5,3,16980
440,4,3,7,16310
500,4,6,3,16070
480,4,5,3,15970
750,4,6,2,17270
320,4,4,5,16980
750,4,7,8,16890
700,4,10,0,23980
596,4,5,2,17850
400,4,6,4,17100
350,4,5,2,15890
520,4,6,4,17480
1000,4,2,8,17560
800,4,2,6,16890
600,4,5,3,22060
800,4,7,4,19220
400,4,4,2,18150
290,4,4,0,15980
200,4,3,2,15140
200,4,3,0,15280
650,4,6,5,14700
260,4,4,2,15450
500,4,6,4,15680
200,4,3,2,15700
500,4,4,6,16270
233,4,6,4,14830
660,4,5,5,26800
410,4,5,5,20250
285,4,5,4,222100
900,5,5,2,4257
400,5,4,2,5533
250,5,5,4,5871
717,5,5,8,11860
560,5,6,4,5990
310,5,4,5,9605
220,5,4,4,3306
35,5,1,0,2738
200,5,3,2,2508
168,5,3,2,4790
378,5,5,4,9039
130,5,2,0,3076
360,5,4,0,9923
553,5,6,5,12230
250,5,3,2,3237
350,5,5,4,3513
320,5,4,3,4326
150,5,5,4,6464
200,5,2,4,3518
140,5,2,1,4250
290,5,3,3,9387
270,5,4,6,4088
450,5,4,8,3913
230,5,3,2,3835
250,5,4,3,4239
260,5,3,3,6541
200,5,2,5,4202
350,5,5,2,5082
275,5,2,4,3507
279,5,5,6,6211
310,5,2,1,3766
346,5,5,2,4265
270,5,7,2,4127
400,5,4,3,4311
300,5,5,2,4281
188,5,4,0,4239
300,5,3,1,3999
620,5,6,4,13520
360,5,3,3,3563
300,5,4,5,4377
200,5,6,4,9614
242,5,3,2,4694
330,5,7,5,6867
480,5,4,7,3702
200,5,4,3,6439
330,5,4,4,4862
320,5,5,4,12870
300,5,5,3,5105
250,5,2,5,5017
200,5,2,3,5173
300,5,5,5,5024
180,5,5,4,4844
284,5,2,3,4844
216,5,2,2,5005
480,5,6,3,6076
360,5,4,1,4834
660,5,5,4,7476
600,5,5,4,9292
250,5,4,5,4461
250,5,3,4,5494
400,5,6,0,5279
600,5,7,5,5434
290,5,5,3,9231
384,5,4,6,5517
260,5,3,0,6183
450,5,5,4,6144
450,5,3,6,4939
299,5,4,2,7176
240,5,4,4,5429
340,5,4,4,5186
300,5,3,6,5620
241,5,4,3,5596
350,5,3,6,6840
270,5,4,4,12270
443,5,5,4,12680
325,5,5,4,6511
114,5,3,1,6133
170,5,4,4,6441
342,5,6,5,6513
400,5,4,4,5758
350,5,4,6,6731
700,5,7,8,7891
350,5,5,4,11710
400,5,5,4,10250
400,5,5,5,8997
240,5,2,3,6888
120,5,2,4,7278
300,5,5,4,7123
200,5,5,8,7116
300,5,3,4,6099
470,5,4,2,6907
503,5,5,4,6506
400,5,7,4,12090
384,5,5,3,13340
260,5,5,4,14720
244,5,7,4,10200
384,5,5,3,13340
340,5,6,5,15000
400,5,4,2,11140
347,5,5,4,7606
1020,5,4,6,7281
450,5,5,3,7149
398,5,6,0,12810
230,5,3,0,7652
300,5,3,4,7979
220,5,5,4,11770
330,5,6,2,10110
500,5,4,4,7600
540,5,4,8,8027
200,5,3,2,10850
330,5,4,2,8485
650,5,4,2,16270
438,5,4,0,8269
377,5,4,3,9021
500,5,5,1,8507
298,5,3,3,9505
220,5,4,3,8546
380,5,7,4,8896
320,5,5,3,8708
460,5,8,5,7441
600,5,5,2,7781
600,5,7,5,7959
310,5,6,5,18860
660,5,7,4,16610
856,5,7,6,22630
353,5,7,5,16840
845,5,9,6,9627
650,5,4,8,9070
300,5,4,5,8688
840,5,6,5,8643
497,5,5,4,8852
320,5,4,6,8716
330,5,4,2,8399
258,5,6,0,9503
354,5,6,3,9942
350,5,5,3,13650
465,5,5,2,10600
600,5,7,8,11010
250,5,6,2,9853
350,5,4,8,9898
250,5,2,6,10550
570,5,6,7,9340
372,5,4,6,10380
260,5,4,4,15940
750,5,3,6,8168
300,5,6,6,11730
450,5,5,6,10990
325,5,4,7,9463
300,5,4,4,10610
275,5,4,2,9794
500,5,5,8,10040
350,5,2,7,9750
230,5,5,3,10670
300,5,3,1,10150
420,5,4,4,20350
428,5,5,4,10430
834,5,5,7,14080
330,5,3,6,12330
550,5,5,3,9660
450,5,4,4,9410
884,5,7,6,27830
850,5,7,8,10170
622,5,5,6,11090
521,5,2,3,10910
485,5,6,6,21370
272,5,5,2,12080
327,5,4,5,13170
890,5,6,8,20670
600,5,6,8,11320
500,5,7,7,17170
383,5,5,4,10430
280,5,4,8,10600
500,5,7,5,21760
700,5,8,3,13180
410,5,7,3,12930
800,5,4,6,12640
659,5,4,6,12090
438,5,6,5,13000
429,5,4,5,11020
530,5,6,4,28490
580,5,5,4,27290
515,5,4,3,21040
332,5,4,3,19560
432,5,7,6,21410
600,5,5,6,17290
495,5,5,4,20470
350,5,4,3,19460
429,5,4,6,15250
500,5,4,6,13450
700,5,7,3,14280
784,5,6,8,13840
480,5,8,6,14630
520,5,5,2,17850
758,5,4,5,25580
400,5,4,5,14590
400,5,3,6,16040
999,5,7,8,14880
320,5,3,8,15130
600,5,4,5,13380
800,5,4,8,16660
210,5,4,1,16890
300,5,4,7,17520
999,5,7,4,15790
250,5,3,6,17930
700,5,7,5,17470
678,5,6,4,18230
692,5,6,5,21390
650,5,8,7,17890
800,5,7,6,17280
550,5,6,0,16660
900,5,5,5,18560
700,5,5,4,18280
650,5,7,4,23570
625,5,3,2,16480
150,5,5,5,15070
550,5,5,3,14590
1000,5,7,8,17130
350,5,4,4,16570
649,5,5,6,16310
580,5,6,5,16400
300,5,4,3,15660
600,5,3,6,16910
449,5,7,4,15550
540,6,8,3,15730
198,6,3,4,2176
250,6,2,2,2536
293,6,2,3,2781
420,6,4,0,4879
170,6,5,1,3521
400,6,6,8,9140
200,6,2,1,3590
183,6,5,2,4683
180,6,3,2,4208
180,6,2,2,4394
400,6,4,3,6310
210,6,3,0,4264
270,6,3,6,4985
300,6,6,4,5355
450,6,2,8,4269
350,6,5,2,4406
280,6,6,3,6194
296,6,4,8,5654
200,6,4,2,10400
440,6,7,0,8360
682,6,7,6,6019
180,6,4,6,5800
900,6,6,6,6746
460,6,6,4,6707
360,6,2,0,6788
580,6,6,6,9149
300,6,2,2,6349
170,6,4,4,7309
556,6,7,4,8697
1600,6,6,6,9549
572,6,6,4,10280
290,6,3,4,9646
500,6,5,8,8746
300,6,7,5,8121
590,6,6,2,9847
400,6,5,5,8040
700,6,6,6,10170
360,6,2,0,8884
150,6,5,8,8757
274,6,6,2,9819
110,6,5,7,10960
580,6,6,8,12950
230,6,4,8,10150
457,6,6,2,9069
100,6,7,5,12990
300,6,8,3,12980
999,6,6,6,12480
744,6,6,8,14630
600,6,5,5,15520
850,6,7,4,30660
950,6,5,2,14700
700,6,8,8,15230
600,6,7,4,25310
802,6,6,8,16250
400,6,4,0,15620
156,7,2,1,2767
100,7,2,1,2874
100,7,4,0,3976
350,7,4,2,4962
360,7,6,6,5595
250,7,5,2,6091
500,7,4,4,5758
295,7,6,4,6628
400,7,6,4,7146
350,7,4,2,9371
350,7,5,4,7980
651,7,7,8,10220
462,7,2,3,9564
450,7,5,3,8302
680,7,6,8,8560
800,7,7,8,12140
500,7,7,8,10800
560,7,7,8,10050
460,7,5,5,12270
800,7,7,4,9989
350,7,5,5,9148
370,7,6,8,12030
600,7,6,1,17660
400,7,7,0,15880
500,7,4,3,15000
650,7,6,3,14460
998,7,10,4,20230
250,7,3,0,15230
500,7,6,3,15630
700,7,6,5,16410
500,8,5,8,5232
300,8,3,0,5441
458,8,10,4,7534
450,8,5,5,9121
320,8,4,0,11460
500,8,5,2,12720
700,8,8,4,12210
800,8,7,4,15060
400,9,4,4,12780
341,10,6,7,6050
400,10,5,8,12480
439,13,4,3,15900
